idioma,texto_entidade,tipo_entidade,contexto
pt,INE,ORG,"Esperança Nhiuane Bias, Sua Excelência Elsbeth Akkerman; Embaixadora dos Países Baixos, Maria Zé Artur; Coordenadora do Board do Observatório das Mulheres, Magnífico Reitor da Universidade Pedagógica Jorge Ferrão, Representante  do GAMCVV; Gabinete_de_Atendimento_a_Mulheres, Crianças Vítimas de Violência, Secretaria do Estado de Assuntos Sociais, Juízes, IPAJ Instituto_de_Patrocínio_Jurídico, (INE) Instituto_Nacional_de_Estatística, pelos Ministérios_da_Saúde, Ministério_de_Género, Criança_e_Acção_Social, Ministério_da_Justiça e Ministério_do _nterior, Organizações da Sociedade Civil, representante do (SPAS) Serviço_Provincial_de_Assuntos_Sociais, Activistas, Academia e Delegadas  provenientes de todas Províncias do País."
pt,Instituto_Nacional_de_Estatística,LOC,"Esperança Nhiuane Bias, Sua Excelência Elsbeth Akkerman; Embaixadora dos Países Baixos, Maria Zé Artur; Coordenadora do Board do Observatório das Mulheres, Magnífico Reitor da Universidade Pedagógica Jorge Ferrão, Representante  do GAMCVV; Gabinete_de_Atendimento_a_Mulheres, Crianças Vítimas de Violência, Secretaria do Estado de Assuntos Sociais, Juízes, IPAJ Instituto_de_Patrocínio_Jurídico, (INE) Instituto_Nacional_de_Estatística, pelos Ministérios_da_Saúde, Ministério_de_Género, Criança_e_Acção_Social, Ministério_da_Justiça e Ministério_do _nterior, Organizações da Sociedade Civil, representante do (SPAS) Serviço_Provincial_de_Assuntos_Sociais, Activistas, Academia e Delegadas  provenientes de todas Províncias do País."
pt,Ministério_de_Género,PER,"Esperança Nhiuane Bias, Sua Excelência Elsbeth Akkerman; Embaixadora dos Países Baixos, Maria Zé Artur; Coordenadora do Board do Observatório das Mulheres, Magnífico Reitor da Universidade Pedagógica Jorge Ferrão, Representante  do GAMCVV; Gabinete_de_Atendimento_a_Mulheres, Crianças Vítimas de Violência, Secretaria do Estado de Assuntos Sociais, Juízes, IPAJ Instituto_de_Patrocínio_Jurídico, (INE) Instituto_Nacional_de_Estatística, pelos Ministérios_da_Saúde, Ministério_de_Género, Criança_e_Acção_Social, Ministério_da_Justiça e Ministério_do _nterior, Organizações da Sociedade Civil, representante do (SPAS) Serviço_Provincial_de_Assuntos_Sociais, Activistas, Academia e Delegadas  provenientes de todas Províncias do País."
pt,Organizações da Sociedade Civil,PER,"Esperança Nhiuane Bias, Sua Excelência Elsbeth Akkerman; Embaixadora dos Países Baixos, Maria Zé Artur; Coordenadora do Board do Observatório das Mulheres, Magnífico Reitor da Universidade Pedagógica Jorge Ferrão, Representante  do GAMCVV; Gabinete_de_Atendimento_a_Mulheres, Crianças Vítimas de Violência, Secretaria do Estado de Assuntos Sociais, Juízes, IPAJ Instituto_de_Patrocínio_Jurídico, (INE) Instituto_Nacional_de_Estatística, pelos Ministérios_da_Saúde, Ministério_de_Género, Criança_e_Acção_Social, Ministério_da_Justiça e Ministério_do _nterior, Organizações da Sociedade Civil, representante do (SPAS) Serviço_Provincial_de_Assuntos_Sociais, Activistas, Academia e Delegadas  provenientes de todas Províncias do País."
pt,Academia e Delegadas,ORG,"Esperança Nhiuane Bias, Sua Excelência Elsbeth Akkerman; Embaixadora dos Países Baixos, Maria Zé Artur; Coordenadora do Board do Observatório das Mulheres, Magnífico Reitor da Universidade Pedagógica Jorge Ferrão, Representante  do GAMCVV; Gabinete_de_Atendimento_a_Mulheres, Crianças Vítimas de Violência, Secretaria do Estado de Assuntos Sociais, Juízes, IPAJ Instituto_de_Patrocínio_Jurídico, (INE) Instituto_Nacional_de_Estatística, pelos Ministérios_da_Saúde, Ministério_de_Género, Criança_e_Acção_Social, Ministério_da_Justiça e Ministério_do _nterior, Organizações da Sociedade Civil, representante do (SPAS) Serviço_Provincial_de_Assuntos_Sociais, Activistas, Academia e Delegadas  provenientes de todas Províncias do País."
pt,Províncias do País,LOC,"Esperança Nhiuane Bias, Sua Excelência Elsbeth Akkerman; Embaixadora dos Países Baixos, Maria Zé Artur; Coordenadora do Board do Observatório das Mulheres, Magnífico Reitor da Universidade Pedagógica Jorge Ferrão, Representante  do GAMCVV; Gabinete_de_Atendimento_a_Mulheres, Crianças Vítimas de Violência, Secretaria do Estado de Assuntos Sociais, Juízes, IPAJ Instituto_de_Patrocínio_Jurídico, (INE) Instituto_Nacional_de_Estatística, pelos Ministérios_da_Saúde, Ministério_de_Género, Criança_e_Acção_Social, Ministério_da_Justiça e Ministério_do _nterior, Organizações da Sociedade Civil, representante do (SPAS) Serviço_Provincial_de_Assuntos_Sociais, Activistas, Academia e Delegadas  provenientes de todas Províncias do País."
pt,Maputo,LOC,Decorre em Maputo de 19 a 23 de Setembro o 14° Congresso_Mundos_de_Mulheres.
pt,Acompanhe,PER,"Acompanhe amanhã, na tenda dos movimentos sociais a sessão Diálogo no Silêncio e seja parte da inclusão."
pt,Diálogo,PER,"Acompanhe amanhã, na tenda dos movimentos sociais a sessão Diálogo no Silêncio e seja parte da inclusão."
pt,Silêncio,PER,"Acompanhe amanhã, na tenda dos movimentos sociais a sessão Diálogo no Silêncio e seja parte da inclusão."
pt,Cuidar,PER,Cuidar do seu lar não reduz a sua masculinidade!
pt,Estado,LOC,"O Observatório_das_Mulheres realizou no dia 30 de maio, uma reflexão sobre segurança pública: Repensar a prevenção e combate ao desaparecimento de crianças, raparigas e mulheres no qual juntou diferentes actores das instituições do Estado, Sociedade_Civil, estudantes universitários e alunos do ensino secundário, a reflexão teve lugar na Escola Josina Machel, em Maputo."
pt,Sociedade_Civil,LOC,"O Observatório_das_Mulheres realizou no dia 30 de maio, uma reflexão sobre segurança pública: Repensar a prevenção e combate ao desaparecimento de crianças, raparigas e mulheres no qual juntou diferentes actores das instituições do Estado, Sociedade_Civil, estudantes universitários e alunos do ensino secundário, a reflexão teve lugar na Escola Josina Machel, em Maputo."
pt,Escola Josina Machel,ORG,"O Observatório_das_Mulheres realizou no dia 30 de maio, uma reflexão sobre segurança pública: Repensar a prevenção e combate ao desaparecimento de crianças, raparigas e mulheres no qual juntou diferentes actores das instituições do Estado, Sociedade_Civil, estudantes universitários e alunos do ensino secundário, a reflexão teve lugar na Escola Josina Machel, em Maputo."
pt,Maputo,LOC,"O Observatório_das_Mulheres realizou no dia 30 de maio, uma reflexão sobre segurança pública: Repensar a prevenção e combate ao desaparecimento de crianças, raparigas e mulheres no qual juntou diferentes actores das instituições do Estado, Sociedade_Civil, estudantes universitários e alunos do ensino secundário, a reflexão teve lugar na Escola Josina Machel, em Maputo."
pt,Moçambique,LOC,Foram constituídos 2 painéis que discutiram respectivamente sobre O Estado de Segurança para mulheres e raparigas em Moçambique e Políticas_Públicas de Prevenção e Resposta: Onde estamos e para onde devemos ir.
pt,Políticas_Públicas de Prevenção e Resposta,LOC,Foram constituídos 2 painéis que discutiram respectivamente sobre O Estado de Segurança para mulheres e raparigas em Moçambique e Políticas_Públicas de Prevenção e Resposta: Onde estamos e para onde devemos ir.
pt,Moçambique,LOC,"Moçambique é um país guiado por uma diversidade de convenções, políticas, estratégias nacionais e declarações internacionais e regionais."
pt,Política_de_Género,ORG,"O nosso país instituiu um conjunto de mecanismos institucionais para promover a igualdade e o empoderamento das mulheres, operacionalizados através da Política_de_Género, da Lei_da_Família, da Lei _sobre_a_Violência_contra_as_mulheres, da Lei de prevenção e combate às uniões prematuras e, de outras políticas, estratégias e planos nacionais e sectoriais."
pt,Lei_da_Família,LOC,"O nosso país instituiu um conjunto de mecanismos institucionais para promover a igualdade e o empoderamento das mulheres, operacionalizados através da Política_de_Género, da Lei_da_Família, da Lei _sobre_a_Violência_contra_as_mulheres, da Lei de prevenção e combate às uniões prematuras e, de outras políticas, estratégias e planos nacionais e sectoriais."
pt,Moçambique,LOC,"Na tua opinião, que medidas alternativas e eficazes podem ser tomadas para garantir a segurança efectiva das mulheres em Moçambique?"
pt,mão?/,ORG,"Me pediu perdão mas como eu vou esquecer que ele levantou a mão?/   Como apagar as noites onde seu lado da cama não me esquentava,  às inúmeras vezes que seu corpo exalava embriaguez e sem nenhuma sensatez entrava por aquela porta!/ Olha!"
pt,Olha,LOC,"Me pediu perdão mas como eu vou esquecer que ele levantou a mão?/   Como apagar as noites onde seu lado da cama não me esquentava,  às inúmeras vezes que seu corpo exalava embriaguez e sem nenhuma sensatez entrava por aquela porta!/ Olha!"
pt,Haaa,PER,"Haaa podridão da terra, levantou a mão devia partir desta para pior sim."
pt,Organizações da Sociedade Civil,PER,"Cartaz produzido por: Organizações da Sociedade Civil, colectivos de movimentos e Activistas"
pt,Despiste,LOC,"Numa noite crua e nua decidiste te deitar/ Debaixo da lua sobre as nuvens Despiste o corpo, libertaste a alma para um belo desposar/ Sem proteção, corpo tombado/ Prazer desperdiçado, corpo castigado e desapontado/ Eis o mês do Amor, cuide de si e da sua saúde./ Um momento de prazer sem proteção pode te custar a vida!"
pt,Aissa Abdul Karimo,PER,Se proteja./ De: Aissa Abdul Karimo
pt,Maputo,LOC,"Decorre hoje dia 19 de dezembro em Maputo, a Convenção Nacional sobre o Estado das Mulheres no sector Informal."
pt,Convenção Nacional sobre o Estado das Mulheres,ORG,"Decorre hoje dia 19 de dezembro em Maputo, a Convenção Nacional sobre o Estado das Mulheres no sector Informal."
pt,Instituições Estatais,LOC,"A convenção conta com intervenientes e participantes oriundos de Instituições Estatais, Organizações da Sociedade Civil, Activistas, jovens e mulheres do sector informal."
pt,Organizações da Sociedade Civil,PER,"A convenção conta com intervenientes e participantes oriundos de Instituições Estatais, Organizações da Sociedade Civil, Activistas, jovens e mulheres do sector informal."
pt,Assembleia da República,ORG,A Assembleia da República aprovou na passada quinta_feira (dia 03 de agosto) a proposta da revisão da lei de trabalho e traz algumas inovações como: 1.
pt,Rádio Moçambique,LOC,Horário de Trabalho em regime de Alternância Fonte (Rádio Moçambique) o que acha a respeito da proposta de lei revista ?
pt,CNDH,ORG,"CNDH presta Solidariedade as manifestantes A Comissão_Nacional_dos_Direitos_Humanos, entidade de direito público, se aproximou ao Observatório_das_Mulheres e a ActionAid para prestar Solidariedade as activistas envolvidas na Manifestação boicotada pela Polícia e demonstrar interesse em seguir o caso."
pt,Solidariedade,LOC,"CNDH presta Solidariedade as manifestantes A Comissão_Nacional_dos_Direitos_Humanos, entidade de direito público, se aproximou ao Observatório_das_Mulheres e a ActionAid para prestar Solidariedade as activistas envolvidas na Manifestação boicotada pela Polícia e demonstrar interesse em seguir o caso."
pt,CNDH,ORG,"Algumas das activistas violentadas reportaram a CNDH os abusos, tratamentos cruéis, desumanos e degradantes protagonizados pelos Agentes da PRM e da Polícia_Municipal que dirigiam a acção de desobediência e abuso de poder."
pt,Goto,LOC,"Teatro sobre uniões prematuras no mercado Goto, em Sofala O grupo Nyafuza realizou uma sessão teatral sobre uniões prematuras no mercado Goto, cidade da Beira, na província de Sofala."
pt,Sofala,LOC,"Teatro sobre uniões prematuras no mercado Goto, em Sofala O grupo Nyafuza realizou uma sessão teatral sobre uniões prematuras no mercado Goto, cidade da Beira, na província de Sofala."
pt,Nyafuza,LOC,"Teatro sobre uniões prematuras no mercado Goto, em Sofala O grupo Nyafuza realizou uma sessão teatral sobre uniões prematuras no mercado Goto, cidade da Beira, na província de Sofala."
pt,Goto,LOC,"Teatro sobre uniões prematuras no mercado Goto, em Sofala O grupo Nyafuza realizou uma sessão teatral sobre uniões prematuras no mercado Goto, cidade da Beira, na província de Sofala."
pt,cidade da Beira,LOC,"Teatro sobre uniões prematuras no mercado Goto, em Sofala O grupo Nyafuza realizou uma sessão teatral sobre uniões prematuras no mercado Goto, cidade da Beira, na província de Sofala."
pt,Sofala,LOC,"Teatro sobre uniões prematuras no mercado Goto, em Sofala O grupo Nyafuza realizou uma sessão teatral sobre uniões prematuras no mercado Goto, cidade da Beira, na província de Sofala."
pt,Gabinete de Atendimento a Família,LOC,"A apresentação da peça teve lugar a 11 de Abril e contou com a presença de oficias do Gabinete de Atendimento a Família e Menor Vítima de Violência (GAFMVV), comerciantes e a população local."
pt,Menor Vítima de Violência,PER,"A apresentação da peça teve lugar a 11 de Abril e contou com a presença de oficias do Gabinete de Atendimento a Família e Menor Vítima de Violência (GAFMVV), comerciantes e a população local."
pt,Sofala,LOC,"Na sessão, coordenada pelo Rede_de_Protecção_da_Criança em Sofala (SOPROC), houve também sensibilização por parte do GAFMVV, que abordou sobre os mecanismos de denúncias e a lei que previne e combate as uniões_prematuras."
