país,codigo legenda,texto,idioma
Chile,*chi_cyber *legenda_102,"os estereotipos nos persiguen, buscar la figura perfecta. A un costo preciado, obsesión, restricción, soledad, depresión, ansiedad. dejar de lado ocasiones tan simples como una comida familiar, que a la hora de conseguir la meta, dificultan que se logre. ¿Hasta que punto podemos llegar para alcanzar el sueño del cuerpo deseado?¿Somos capaces de dejar de ser nosotras mismas para obtenerlo? ¿Realmente es un cuerpo saludable por verlo físicamente, dónde queda la parte mental?",Espanhol
Chile,*chi_cyber *legenda_103,"Muchas veces estamos inconformes con nuestro cuerpo y es realmente una angustia, se sufre demasiado y se intenta cambiarlo pero nunca es suficiente. así comenzamos con la obsesión de buscar una figura y querer parecemos más a ella pero al final termina siendo un ciclo sin fin porque cada vez nos miramos con más defectos. La única solución a esto es comenzar a aceptarnos con todo lo bueno y lo malo. A algunas y algunes les cuesta más a otras y otres no tanto pero hay que respetarlo, cada una vive los procesos de la mejor manera posible y está bien. Mucha paciencia y auto amor.",Espanhol
Chile,*chi_cyber *legenda_104,"Feministas_pioneras en Chile. Las mujeres que dieron vida al Movimiento Pro Emancipación de las Mujeres_de_Chile pertenecían tanto a la nueva generación de profesionales_femeninas como a mujeres_trabajadoras de destacada trayectoria_sindical. Junto a Elena_Caffarena y a Marta_Vergara, el grupo de mujeres que lideró el grupo estaba compuesto por Flora_Heredia, Graciela_Mandujano, Evangelina_Matte, Aída_Parada, Olga_Poblete, María_Ramírez, Eulogia_Román, Clara_Williams_de_Yunge. Salvo las tres últimas, estas dirigentes pertenecían a la clase media profesional, se habían formado como abogadas, profesoras y asistentes_sociales, comprometidas con el cambio_social y las políticas_estatales_del_bienestar y lucharon contra prejuicios_sociales poderosos que obstaculizaban el ingreso de las mujeres al mercado_laboral. Luego de estadías en Europa con el propósito de estudiar, trabajar o simplemente para conocer el Viejo_Mundo, regresaron a Chile en la década de 1930 para emplearse en agencias_estatales que las pusieron en contacto con la situación social del país. María_Ramírez y Eulogia_Román, también importantes líderes de la directiva del Movimiento Pro Emancipación de las Mujeres_de_Chile, provenían de la clase_obrera, eran militantes destacadas del Partido_Comunista y su principal motivación al adherirse a la creación del MEMCH era terminar con la doble opresión que, a su juicio, padecían las trabajadoras_chilenas, la de clase y la de género.",Espanhol
Chile,*chi_cyber *legenda_105,"Etimología de feminismo. La palabra feminismo viene del francés Fèminisme que en realidad viene de un tratado médico de 1871, en el cual a lo hombres que padecían tuberculosis les ocurría una feminización al tener caracteres_femeninos, como es tener pequeños senos o no tener barba. En 1872, este término se usaría negativamente al publicar flyers en contra de las sufragistas y la igualdad_de_derechos en Francia. Pasando los años, se daría este de manera positiva en 1880 para nombrar los movimientos que luchan por la justicia_social y políticas_para_las_mujeres.",Espanhol
Chile,*chi_cyber *legenda_106,"¿Por qué viol4n los hombres? ¿Qué motiva a un violad0r? Es totalmente incorrecto asumir que los hombres violan como resultado de sus necesidades_hormonales. Un hombre no viola una mujer en la calle así como así. Saben que es inapropiado, así que lo hacen en secreto, lejos de los ojos de los demás. La violación no es un acto_sexual. La violacion es una agresión, está relacionada con la voluntad de ganar. Trata de hacerse con el control de un objeto la mujer se convierte en un objeto, trata del poder. Y puede haber gente que obtenga placer de ello. La violación se ve como el comportamiento más grave, es cierto, pero no es el único tipo de agresión que cometen los hombres. Cuando la violencia_psicológica, la violencia_física, la violencia_financiera, la falta de respeto de los derechos_de_la_mujer, y la discriminación se permiten y normalizan, entonces también ocurren violaciones.",Espanhol
Chile,*chi_cyber *legenda_107,"Ley contra el acoso callejero. Sanciona a aquellas personas que por cualquier medio capten, graben, filmen o fotografíen imágenes, vídeos. de los genitales u otra parte_íntima del cuerpo de otra persona con fines de significación_sexual en un lugar público y sin su consentimiento. Además, en el caso del que capte y difunda sea la misma persona, se aumentan las penas (artículo 161 C Código Penal).  Captación y, o difusión de imágenes de los genitales u otra parte íntima del cuerpo de otra persona con fines de significación sexual en un lugar público y sin su consentimiento. Pena, Presidio_menor en su grado mínimo, 61 días a 540 días y multa de 5 a 10 UTM, 243.705 a 487.410.  A quien difunde dichos registros. Pena, Presidio menor en su grado mínimo, 61 días a 540 días y multa de 10 a 20 UTM, 487.410 a 974.820.  Si quien capte y difunda es la misma persona. Pena, Presidio_menor en su grado mínimo a medio, 61 días a 3 años y multa de 20 a 30 UTM, 974.820 a 1.462.230. Amplia la figura del abuso_sexual y penaliza a aquellos que lo cometieren contra una persona mayor de 14 años y se realice por sorpresa u otra maniobra que no suponga consentimiento de la víctima, Abuso_sexual, artículo 366 Código_Penal. Pena, Presidio_menor, grado mínimo a medio, 61 días a 3 años. Castiga el acoso_sexual en lugares públicos o de libre acceso al público, cuando sin el consentimiento de la víctima, el autor realiza un acto de significación_sexual capaz de provocar intimidación, hostilidad o humillación en contra de ella. Artículo 494 Ter del Código_Penal.  Si quien capte y difunda es la misma persona. Pena, Presidio menor en su grado mínimo a medio, 61 días a 3 años y multa de 20 a 30 UTM, 974.820 a 1.462.230. Acercamientos o persecuciones, actos de exhibicionismo obsceno o de contenido_sexual explícito. Pena, Prisión en su grado medio a máximo, 541 días a 5 años y multa de 5a 10 UTM 241.765 a 483.530.",Espanhol
Chile,*chi_cyber *legenda_108,"No importa si traes falda, vestido, si los jeans son muy apretados o tu polera es corta. Sigues siendo igual de valiosa e importante, la manera en que te vistas no define tus capacidades ni tu manera de ser. Dejemos los prejuicios de lado! Hasta cuándo? Consejos para no usar estereótipos. Intenta no sacar conclusiones antes de tiempo. Muchas veces pensamos e idealizamos a las personas o un tipo de situación antes de si quiera conocerlo, por lo que es mejor esperar hasta que sea el momento y de acuerdo a ti experiencia sacar tu reflexión. Empatía. Antes de juzgar es mejor preguntarse cómo te sentirías tú en esa situación o cómo te afectaría las palabras que expresas a los demás. Interactúa con diferentes grupos de personas Lo mejor para dejar los estereotipos de lado es tener la experiencia de conocer a las personas que juzgas. Humildad. La humildad es la conciencia de nuestras virtudes y defectos, en consecuencia, obrar de acuerdo a ello. Esto es reconocer tus errores y mejorarlos en el ámbito personal y el social. Sacar los prejuicios negativos y transformarlos desde una mirada amorosa y respetuosa contigo y con los demás.",Espanhol
Chile,*chi_cyber *legenda_109,"Cómo criar desde una mirada feminista? Sé una persona plena. Una mujer no debería definirse exclusivamente por su rol de madre ni tampoco por el de esposa. No pidas disculpas por trabajar.  Los roles_de_género no son tontería. Antes de tener siquiera conciencia de qué es el género ya se anteponen los roles_de_género. Rosa para chicas, azul para chicos. Muñecas para niñas, helicópteros para niños. Enseñar que estas cosas son culturales y no naturales es esencial. Rechaza la obligación de gustar. Tradicionalmente a las mujeres se les ha educado para agradar a la sociedad, a ser buenas con los hombres. Dile que, si algo le incomoda, se queje, lo diga, grite. Calarse del mensaje de que no es no y que está en pleno derecho de utilizarlo. Enséñale a cuestionar el lenguaje. Las feministas tiramos demasiado de jerga y la jerga a veces resulta excesivamente abstracta. No te limites a etiquetar algo misógino, explícale a tu hija por qué lo es y cuéntale cómo dejaría de serlo.  Feminismo y feminidad no se excluyen mutuamente. No creas que criar a una feminista consiste en obligarla a rechazar la feminidad, recuerda. La imagen no se debe relacionar con la moral. Habla de sexo y amor. Porque el sexo y el amor son dos cosas que legarán a su vida, es necesario hablar de ello. Dile que su cuerpo le pertenece a ella y solo a ella, añade. El sexo no es vergüenza, la sexualidad_femenina tampoco. El amor no es solo dar, sino también recibir. Escrito por Yolanda_Rodríguez_Villegas. Gracias por leer. Te invito a seguirme.",Espanhol
Chile,*chi_cyber *legenda_110,"Irrealidades, el porno. Todas y todes nos hemos familiarizado con este tema. La pornigrafia, esa imagen de la mujer_hipersexualizada que muchas veces es irreal, son mujeres que necesitadas de dinero, la mayoría, quieren lucrar, porque en el porno sí que puedes lucrar, y eso puede estar bien o mal, ese no será el tópico de este post pero sí la irrealidad de las filmaciones que finalmente traen una repercusión negativa en que es realmente el sexo, muestran un acto_agresivo sin amor, sin acompañamiento donde la mujer está a la orden del hombre,en caso de filmaciones_heterosexuales, donde tiene que aceptar lo que él quiera, sin discusión, sin haberlo conversado antes, como debería de ser. Esta imagen es dañina porque cuando se está en una relación, de cualquier género, ambas as partes deben estar de acuerdo, debe haber una conversación, un relato que haya diálogo para que puedan tener una buena experiencia. Y muchas veces a falta de educación_sexual se cometen estos errores de ver al porno como una cópia hecha y derecha de la realidad, esto es malísimo porque se pueden cometer incluso delitos, como la violación al no comprender la verdadera sexualidad. Por supuesto que no vamos a negar la existencia de actores que promueven las representaciones más cercanas a la verdad, pero debemos basarnos en la mayoría, en lo que las personas ven día a día, en lo que adolescentes ven para informarse. Si se quiere filmar, por lo menos que sea de una manera real, cuerpos comunes, donde haya comunicación, una muestra de cariño, de atención, que se escuchen y haya muestra de decisiones con consentimiento. mínimo.",Espanhol
Chile,*chi_cyber *legenda_111,"Relaciones_sexuales. Como bien sabemos de las relaciones sexuales es el acercamiento tipo sexual con otra persona, os personas, sea mujer, hombre, binarie, que puede o no tener penetración, se puede o no tocar los genitales, se puede o no dar besos, o se puede o no tener sexo oral y o anal. La verdad es que tiene diferentes significados dependiendo de la persona, pero a donde quería llevar esto es hacia la manera de las relaciones de poder dentro de la relación_sexual, en la práctica tradicional. Se puede encontrar el poder desde un lado positivo, en que se refleja que la persona tiene un autoestima alto y entiende que ambas as partes deben disfrutar de la misma manera, por otro lado, esta lo negativo en las relaciones dominantes, y es que existe una jerarquía donde en la mayoría del tiempo, el disfrute de hombre está sobre el de la mujer y es como ese mismo hecho se toma la desigualdad_de_género, así también un reflejo de la violencia_de_género. Dentro de las relaciones entre lesbianas y gays se da lo mismo, ya que se tiende a que la persona pasiva o sumisa es el rol del femenino, por lo cual se enfrenta a sistema de poder y rol dominante que interfiere en el placer. Dejando de la lado la satisfacción de ambas as personas que también se puede reflejar fuera de la relación_sexual. El placer_sexual_femenino esta totalmente estigmatizado, pero ya es momento que mostremos que la mujer también puede sentir placer y no por eso será categorizada como una puta.",Espanhol
Chile,*chi_cyber *legenda_112,"Lamentablemente estas situaciones las vemos a diario y es un milagro salir viva y no casi muerta o asesinada. La sororidad es la mejor herramienta para estos procesos, para comenzar a sanar. Sentirte acompañada y que no estás sola en todo eso. No es fácil, se requiere de mucha terapia y contención, hay días buenos y malos, pero con el tiempo y la ayuda necesaria se puede salir adelante. En caso de tener pruebas, lo mejor es ir a constatar lesiones y puede que no quieras denunciarlo hoy pero el día de mañana sí. Cada proceso es distinto y es respetable y válido no querer denunciar, tal vez por miedo, inseguridad o sientes que no puedes sobrellevarlo de momento pero con cualquier decisión que tomes, esta bien, es tu tiempo.",Espanhol
Chile,*chi_cyber *legenda_113,"Sororidad, es el apoyo, solidaridad entre mujeres frente a problemas_sociales. Estar unidas a pesar de las diferencias como seres que tengamos, a pesar de que la que nos caiga mal, la vamos apoyar, porque es lo que más necesitamos. Las mujeres a lo largo de los años, gracias a los estereotipos nos han querido desunir y poner entre nosotras como competencia, pelear por un puesto de belleza imaginarios que nos ha interpuesto el patriarcado, el machismo y el capitalismo. Todas tenemos nuestras luchas distintas, pero lo que nos une es que queremos la igualdad_social y una equidad_política, es lo que busca el feminismo. Ya no son tiempos de pelear y nunca los han sido. Nos están matando, nos quieren separar para apagar nuestra voz.",Espanhol
Chile,*chi_cyber *legenda_114,"Situación del aborto en Chile 2021. El aborto sigue estando puesto en la mesa. Ya este año, se cumplirán 4 años de que las tres causales fueron aprobadas en el país, pero aún así, según lo que se indica en las estadísticas, la mitad de las y les obstetras se niegan a interrumpir el embarazo estando las tres causales ¿Entonces qué sucede con todas esas mujeres y niñas? Se van directo a la clandestinidad. Y el gobierno no hace nada. Es evidente que los abortos seguirán ocurriendo porque las tres_causales no son suficientes y porque en estricto rigor no las están cumpliendo, así que lo único que quedaría es ir por el mercado_negro, donde no hay regularización, donde la vida de la mujer o la niña esta puesta en total riesgo, en condiciones que claramente son insolubles porque el promedio no tiene para pagar una clínica privada en el extranjero, en condiciones donde no hay control, donde se desangran y no pueden ir a un hospital porque serán penalizadas. ¿El problema se resolvió con las tres causales o sólo fue un parche al problema? Esperemos que con el debate que presente tengan en consideración la realidad, que no se venden los ojos como siempre lo han hecho y que realmente tengamos la decisión de elegir, de no estar expuestas a la clandestinidad y que podamos salir vivas. El gobierno necesita hacer un buen plan de aborto, donde haya prevención, ESI en todas las escuelas, donde enseñen a utilizar preservativos, que informen sobre las ITS, el consentimiento, qué es una violación. Esto formará generaciones conscientes de poder decidir.",Espanhol
Chile,*chi_cyber *legenda_115,"Mucha razón a la frase, para que quienes no están a favor del aborto, también se debe pensar cuando nace y comienza a desarrollar su vida. Gran parte de quienes se realizan un aborto es porque no tienen los recursos necesarios para mantener la vida de un bebé, no quieren que estén en ambientes de violencia y sufrimiento, que pasen hambre, tengan que llegar a prostituirse porque en el lugar que viven no tienen acceso a un trabajo, no tener la oportunidad de una educación, una posibilidad a estudiar. así la lista sigue, por eso, es tan importante el aborto, para quienes no tienen acceso a lo básico.",Espanhol
Chile,*chi_cyber *legenda_116,"¿Cómo cuidar tu salud_mental? Algunas ideas que puedes realizar como un acto de autocuidado. Realiza meditación es una de las claves para comenzar a reconocer tu cuerpo, y así buscar que es lo que te hace sentir bien. Meditar ciertamente no es para todas las personas, por lo que también. Realiza ejercicio aunque sea dos veces a la semana, más aún en cuarentena, que al estar en un ambiente de poco espacio, se necesita con mayor razón. Hacer yoga, una rutina de 10 minutos aunque sea, pero algo en donde te concentres y te ayude a despejarte. Cuida tu sueño este tips es muy valioso, ya que el dormir es una de las actividades más importantes para que nuestro cuerpo descanse y realice todas sus funciones que nos ayudarán a comenzar bien el día. Si bien es cierto que también, en confinamiento se amanece y luego se duerme hasta tarde, el hecho de hacer un horario para dormir, te dará mayor energía y mantendrás incluso un mejor ánimo. Organiza tu día y semana, mantenerse con actividades es lo mejor para tu salud_mental, ya que abrirá tu mente y compartirás otros espacios que con el tiempo te ayudarán a no tener pensamientos_negativos o ideas que no sean positivas. Cuidado con el autosabotaje, muchas veces pasa que tenemos ganas de realizar algo y los pensamientos del pasado comienzan a surgir, por lo que te desmotivas y no terminas lo que estabas haciendo. Los pensamientos_de_negatividad son muy difíciles de sacar. Es necesario aprender a perdonarse y que lo que haya pasado antes no significa que no lo puedas hacer ahora o que no puedas volver a intentarlo. Hay que perseverar. Controla tus emociones, a esto no me refiero a minimizarlas y que no existan, sino aprender a reconocerlas y aceptarlas. Si te cuesta controlar tus emociones, intenta hacer una introspección de ti misma y mesme, anotarlos en alguna libreta las emociones y pensamientos que te vienen, y así poder conocerlos para comenzar a encontrar una solución y si no la hay, entonces queda aceptarlo con una actitud de gratitud hacia una nueva enseñanza.",Espanhol
Chile,*chi_cyber *legenda_117,"No, no son solo cosas que pasan. Estas situaciones te marcan de por vida, no es correcto que se normalicen, que veamos a agresores_sexuales con indiferencia. El abuso es real, las violaciones son experiencias traumáticas, son heridas qué tal vez ni siquiera se lleguen a cerrar y es por eso que se pide ayuda_profesional pero si esta se presenta así ¿cómo se podría salir adelante? Necesitamos empatía, comprensión, atención, un lugar_seguro donde podamos compartir_experiencias para comenzar a sanar e intentar hacer tu vida sin pánico al salir a la calle. Si esta situación te ha pasado, es mejor reemplazarse estar con ese tipo de profesional, porque necesitas alguien que te escuche y no desvalide tu experiencia ni tus sentimientos. Dejemos de normalizar la violencia.",Espanhol
Chile,*chi_cyber *legenda_118,"Reglas de defensa_personal. No es novedad que debemos defendernos y estar preparadas para cualquier violencia o abuso que podamos recibir en las calles o en nuestras propias casas. Estos son alguno tips que puedes aplicar en la calle. Camina con confianza. Cuando un agresor quiere hacer su golpe generalmente buscará a personas que se vean débiles y poca cosa por lo que la confianza es primordial. Intenta caminar con una postura_de_autoridad y que te veas segura y segure en tu camino. Conoce el camino a tu destino. Es aconsejable que te vayas por lugares que ya conoces, así es caso de cualquier cosa podrás actuar más rápido. Si no conoces el lugar que vas, podrías pedir que alguien te acompañe o poder verlo por Google_Earth. Avísale a alguien tu ubicación o cuenta al lugar que irás a una persona de confianza. Esto es indispensable cuando sales de tarde o de noche ya que es más rápido atacar cuando no hay mucha gente o poca luz. Carga con algún objeto de autodefensa. Comprar un gas_pimienta, unas llaves, cualquier cosa que te ayude a defenderte más rápido e idealmente haber practicado para que puedas sentirte más cómoda. Lo ideal es tener un kid de autodefensa. No te quedes a pelear En estos casos lo más importante es la huida y poder conocer bien el lugar para irte. Toma talleres de defensa personal. También se pueden encontrar gratis por YouTube. En estos te enseñarán a defenderte en diversas situaciones y poder reaccionar rápido hacia un ataque en vez de bloquearte. Práctica tu forma de defenderte. El atacante querrá desestabilizarte y someterte así que el poder practicar te ayudará a saber más o menos tus puntos débiles y poder reforzarlos así como aprender cómo sería un ataque. Mantener la calma en todo momento En situaciones así lo más probable es que nos de pánico y no responderemos de la mejor manera. Con la adrenalina puesta, se da la huida y es lo que en tu mente tienes que tratar de pensar; por eso también la práctica.",Espanhol
Chile,*chi_cyber *legenda_119,"Algunas maniobras que se pueden hacer en caso de que te puedan violar. Lamentablemente esta situación es una realidad y todas y todes deberíamos saber cómo defendernos y cómo actuar frente a estas circunstancias. Es muy importante estar atenta y atente a nuestro entorno cuando salimos a la calle, tener una posición_de_equilibrio donde no te caigas fácilmente y estar atenta a tus sentidos. No se trata de estar perseguida sino resguardada y preparada para cualquier situación.",Espanhol
Chile,*chi_cyber *legenda_120,"Denuncia por violencia_intrafamiliar. Las denuncias se pueden realizar en los Juzgados_de_Familia, Carabineros, la Policía_de_Investigaciones o el Ministerio_Público. Si no existe evidencia de violencia física, o la denuncia es por violencia psicológica o económica, el mejor camino es el Juzgado_de_Familia. En el caso de que exista constatación de lesiones, se puede denunciar en el Tribunal_de_familia o directamente en las Fiscalías_del_Ministerio_Público. ¿Es necesario contar con pruebas o documentos para denunciar? No. Para realizar la denuncia basta con el testimonio de la afectada. ¿Quién puede realizar la denuncia? La afectada o cualquier persona que conozca los hechos. También tienen derecho a solicitar que su identidad se mantenga en secreto. ¿Puedes denunciar violencia_intrafamiliar si no estás casada o no vives con el agresor?SÍ. La ley de Violencia_Intrafamiliar, VIF, contempla denuncias en contra del marido o ex_marido, del conviviente o ex_conviviente, incluyendo a pololos o ex_pololos, siempre que existan hijos o hijas en común. ¿Qué tipo de medidas de protección puede dictar el juez o jueza? Si bien es el o la jueza quien determina qué medida_de_protección va a dictar, tú puedes sugerirle aquellas con las que te sentirías más segura y protegida. Por ejemplo, Ingresarte a una casa de acogida. Prohibir al agresor que se acerque a ti. Ordenar el reintegro al hogar de quien injustificadamente haya sido obligado o obligada a abandonarlo.  Prohibir a quien ejerce la violencia acercarse al establecimiento_educacional donde asisten sus hijos o hijas.  Prohibir al agresor portar armas_de_fuego. Solicitar a Carabineros rondas periódicas a tu domicilio.  Realizar mejoras en tu hogar, como por ejemplo cambio de chapas o protecciones en las ventanas para hacer de tu hogar un lugar más seguro.  Hacerte entrega de un celular, en caso de no contar con uno o que quieras que tu número sea privado para que puedas solicitar ayuda. Información. Gracias por leer. Te invito a seguirme.",Espanhol
Chile,*chi_cyber *legenda_121,"Familia_y_personas tóxicas. Cuando analizamos a nuestro ambiente y vemos lo disfuncional que son las situaciones es mejore alejarse de aquellos lugares_tóxicos donde no puedes ser realmente libre y comenzar a buscar tu felicidad. Puedes generar vínculos mucho más fuertes con personas que no tienen una relación directa contigo y que aún así te han ayudado más que la familia. Es así, lamentablemente hay veces que se debe buscar en otra parte. Cuando hay, Abuso o violencia. Exceso_de_control. Conflictos constantes. Adicciones. Falta_de_comunicación. Falta_de_responsabilidad. Es mejor irse de ahí. Te doy algunos tips para acarrear la situación. Límites. Decir que no aunque cueste hacerlo porque cuando los dejan de respetar ya no hay vuelta atrás, los seguirán haciendo porque perdieron el respeto de tu persona. No cambies Cambiar para hacer al resto feliz o poder encajar no cambiará la situación, sólo será un parche para esa herida que ya está infectada.  Distancia. Así como los límites, cuando en aquel lugar se pierde respeto lo mejor es alejarse. Es muy difícil que esas personas cambien y no es justo para ti esperar por algo que puede que nunca suceda realmente. Expresa tu sentir. Di lo que sientes y expresa tu pesar para ver si hay algún diálogo pero si la respuesta es negativa no esperes mucha cooperación, compañera o compañere.Salir de estos ambientes es complicado pero no imposible, son decisiones con gran responsabilidad y así mismo se deben tomar con respeto hacia ti, ver que es lo mejor para tu felicidad y tu bienestar.",Espanhol
