id;country;text;hashtags;doc_origin;source;date;manual_theme;url;notes
Brasil_0035;Brasil;"Existe diferença de renda entre homens e mulheres, mas as maiores injustiçadas são as mães. Os responsáveis pelas empresas pensam ""vou contratar ele porque ele tá precisando, é homem de família."", e ""não vou contratar ela porque vai faltar trabalho pra cuidar do filho, tem família."" Lembrando que estou falando apenas de pessoas cis já que infelizmente as pesquisas não incluem pessoas não cis. Fonte da página 2: Estudo ""The mothehood pay gap"", International Labour Office. Estudo ""women at work"", international Labour Organization.";['legenda_35', 'bra_cyber'];BRASIL.docx;DOCX Original;;;;
Brasil_0036;Brasil;"Estudei muito esse assunto nos últimos meses porque é um assunto polêmico no meio feminista. Ainda não tenho meu posicionamento sobre o tema totalmente formado mas sobre algumas coisas sim, e estou compartilhando com vocês. Perguntas que ainda tenho em aberto: ""num mundo sem misoginia, prostituição existiria? Se sim, porque não existe a mesma quantidade de prostitutos homens e clientes mulheres?"". Acho sim extremamente triste pessoas se submeterem a prostituição por vulnerabilidade social. O meu ponto é que apesar de problemático, não é a mesma coisa que estupro. E as pessoas presumem que necessariamente a prostituta não queria transar, que está ali apenas pelo pagamento, o que não é necessariamente verdade. Quer ver meus outros posts sobre esse tema? 👉#FEEducaçãoSexual (ao repostar apague minha hashtag) #feminismo";['legenda_36', '#FEEducac', '#feminismo', 'bra_cyber'];BRASIL.docx;DOCX Original;;;;
Brasil_0037;Brasil;Tarefas de cuidado com a casa e com familiares, que recaem quase sempre em mulheres, já são um trabalho desvalorizado e invisibilizado, que as pessoas da casa só notam quando as tarefas não são feitas. Quanto mais bem feitas, menos são notadas pois passam a ser um plano de fundo, algo esperado, o estado padrão da casa. Mais invisível ainda é o trabalho mental e emocional que há por trás de cada uma dessas tarefas.;['legenda_37', 'bra_cyber'];BRASIL.docx;DOCX Original;;;;
Brasil_0038;Brasil;"Tem os homens que falam ""eu não levo jeito pra isso, é melhor você fazer"", e tem também mulheres que não deixam os parceiros ou filhos homens fazerem tarefas domésticas dizendo ""ele não sabe fazer"", ou ""ele lava tudo errado"". . Se não sabe, aprende, ué! Com o tempo vai melhorando. 🙂 O que não dá é as mulheres ficarem sobrecarregadas com tarefas que devem ser divididas. Por exemplo, uma mãe pode até colocar o bebê pra dormir com mais facilidade que o pai, mas como esse pai vai aprender se toda vez ele entrega o bebê pra mãe ninar? . Dia dos pais chegando, vamos refletir sobre masculinidade/paternidade. Não tem como as mulheres serem livres enquanto os homens não se responsabilizarem e dividirem a carga de trabalho com casa e filhos. É preciso conscientizar também os homens. . . Faço um conteúdo original e gratuito e recebo o carinho de vocês através das curtidas, comentários e compartilhamentos. Sou eu ali atrás, Helena, criadora deste projeto, oferecendo pra vocês o melhor conteúdo que posso criar com carinho e dedicação. Peço o apoio de vocês para continuar a educar através desse conteúdo. Criei uma campanha de apoio mensal, onde você pode contribuir a partir de 1 real apenas, e já será de grande ajuda, pois se 10% das pessoas que me seguem me ajudarem com R$1 por mês eu já consigo me manter. É como se você me pagasse um café. 🙂 Se eu já te ajudei a entender algo ou explicar algo pra alguém, considere me apoiar. 💜 Deixei o link da campanha na Bio. Conto com vocês pra seguir explicando feminismo de forma didática. Quer ver meus outros posts sobre esse tema? 👉 #FEmasculinidade 👉#FEfuncaoCuidadora . . #feminismo #machismo #papeisdegenero #maternidade #filhoécoisaseria #paipresente #masculinidade #educarmeninos #maesolo #maternidadereal #paternidade #paternidadeativa #familia #paiausente #maesobrecarregada";['#papeisdegenero', '#FEmasculinidade', '#maternidade', '#familia', '#paternidade', '#paternidadeativa', '#machismo', '#paipresente', '#FEfuncaoCuidadora', 'legenda_38', '#maesobrecarregada', '#educarmeninos', '#paiausente', '#filhoécoisaseria', 'bra_cyber', '#feminismo', '#maesolo', '#maternidadereal', '#masculinidade'];BRASIL.docx;DOCX Original;;;;
Brasil_0039;Brasil;A imposição da estrutura familiar tradicional é injusta porque nem todos se encaixam nela, e o importante deve ser ser feliz e não simplemente seguir uma tradição. Também é problemático quando familiares se sentem no direito de maltratar uns aos outros, achando que nunca serão abandonados por causa do vínculo sanguíneo, ou pelo casamento, e quem sofre a agressão de cônjuges ou familiares, e não se sente à vontade para sair dessas relações. #feminismo #patriarcado #famíliaTradicional;['#famíliaTradicional', '#patriarcado', '#feminismo', 'legenda_39', 'bra_cyber'];BRASIL.docx;DOCX Original;;;;
Brasil_0040;Brasil;Sofro pesado com síndrome da impostora, e você? Isso vem da misoginia internalizada, da falta de estímulo intelectual e prossifional para meninas (criadas para o cuidar), e da falta de referências de minorias em posições de destaque e liderança. O termo surgiu em 1978, pelas psicólogas Pauline Clance e Suzanne Imes, em um estudo com mulheres bem-sucedidas profissionalmente, onde entre 150 profissionais de destaque em diversas áreas, muitas afirmaram não reconhecerem internamente seu próprio sucesso. Se sentiam fraudes atribuíam suas conquistas a fatores externos, como sorte ou acaso. Sentir-se um impostor pode ocorrer também com homens mas não por questões sociais de interiorização por conta do seu gênero. #feminismo #sindromeDaImpostora #misoginiaInternalizada;['#sindromeDaImpostora', 'legenda_40', '#misoginiaInternalizada', '#feminismo', 'bra_cyber'];BRASIL.docx;DOCX Original;;;;
Brasil_0041;Brasil;Para refletir. A ideia não é julgar quem se adequa cotidianamente ao padrão de beleza. A ideia é pensarmos o que você ganha por não se adequar. E claro que tem muitas mulheres que são obrigadas a usar maquiagem e outros itens de beleza pelas empresas onde trabalham, o que é um absurdo, porque o mesmo não é exigido de homens, e dificilmente as empresas pagam os produtos e o tempo que essas mulheres passam aplicando a maquiagem, fazendo as unhas e etc. E se pagarem, vai ser mais vantajoso contratar homens 🙄. Veja meus outros posts sobre esse tema? 👉 #FEfuncaoBeleza (ao respostar apague minha hashtag) #padraoDeBeleza #pressãoEstética #padrãoDeBeleza #CorpoLivre #neutralidadeCorporal;['#neutralidadeCorporal', '#FEfuncaoBeleza', '#pressa', '#padra', 'legenda_41', 'bra_cyber', '#CorpoLivre', '#padraoDeBeleza'];BRASIL.docx;DOCX Original;;;;
Brasil_0042;Brasil;"O que o político ou política defendem é mais importante do que a representatividade de grupo social ao qual o político pertence. #praTodosVerem o vídeo mostra ilustrações ao longo da narração. Primeiro mostrando políticos homens e mulheres pedindo voto, depois só as políticas mulheres. Depois elas em meio a um monte de políticos homens brancos velhos. Depois a política da direita com uma placa dizendo ""lugar de mulher é em casa, submissa ao marido"". Depois ela concorrendo com um político homem velho branco que defende direitos das mulheres. Depois ele contra uma mulher que também defende direitos das mulheres.";['legenda_42', '#praTodosVerem', 'bra_cyber'];BRASIL.docx;DOCX Original;;;;
Brasil_0043;Brasil;O mundo tem mudado muito de 200 anos pra cá. Nunca se falou tanto sobre justiça social de diferentes tipos de minorias. Acredito que seja devido às pessoas conscientizarem umas às outras. Uma forma de ter empatia com alguém que faz ou diz algo problemático é se lembrar que um dia você também não soube sobre aquilo, e aprendeu. Nem todo mundo está disposto a ouvir, mas muita gente está. Todos estamos aprendendo. Por mais que você saiba muito sobre um assunto, não sabe sobre tudo.;['legenda_43', 'bra_cyber'];BRASIL.docx;DOCX Original;;;;
Brasil_0044;Brasil;"Temos pautas em comum, cis ou trans, sofremos machismo. Nem tudo é igual? Mulheres negras, brancas e indígenas também não são iguais, e sofrem o machismo de formas diferentes às vezes, e nem por isso deixamos de nos unir. Não é preciso ter 100% das mesmas pautas. Eu não pretendo ter filhos e mesmo assim problematizo a sobrecarga materna por exemplo. Da mesma forma defendo o respeito à identidade de mulheres trans e sua inclusão na sociedade. Se já existe a palavra ""fêmea"" pra designar a parte biológica, porque não usar ""mulher"" pra incluir mulheres trans e cis? Quer ver meus outros posts sobre esse tema?👉#FEcomunidadeLGBT+ (ao repostar não use minha hashtag) 💜Muito obrigada aos meus apoiadores, que possibilitam a minha dedicação a esse trabalho. Você pode ser um apoiador pelo link na minha bio, ou pelo picpay (Helena.milanez) ou pelo pix FaunaMiniaturas@gmail.com #feminismo #comunidadeLGBT";['legenda_44', '#comunidadeLGBT', '#FEcomunidadeLGBT', '#feminismo', 'bra_cyber'];BRASIL.docx;DOCX Original;;;;
Brasil_0045;Brasil;Num mundo misógino, precisamos de sororidade pra nós erguer. 🙂 “mulheres, fomos socializadas para nos ver, sempre e somente, competindo umas com as outras pela aprovação patriarcal, para olhar umas às outras com inveja, medo e ódio. O pensamento feminista nos ajudou a desaprender o auto ódio feminino.” bell hooks Quer ver meus outros posts de termos feministas? 👉 #FEglossario Muito obrigada aos meus apoiadores, que possibilitam a minha dedicação a esse trabalho. Você pode ser um apoiador pelo link na minha bio, ou pelo picpay (Helena.milanez) ou pelo pix FaunaMiniaturas@gmail.com #feminismo #sororidade;['#FEglossario', '#sororidade', '#feminismo', 'bra_cyber', 'legenda_45'];BRASIL.docx;DOCX Original;;;;
Brasil_0046;Brasil;Essas eram as exigências contratuais impostas a uma professora no ano de 1923. Não podia casar, nem andar na companhia de homens que não fossem da família. Não podia fumar, beber, e nem sair de casa entre as 8 da noite e as 6 da manhã. Quanto te perguntarem porque o feminismo é importante, tá aqui uma ótima imagem pra mostrar.;['legenda_46', 'bra_cyber'];BRASIL.docx;DOCX Original;;;;
Brasil_0047;Brasil;De onde vem a ideia de que as mulheres são responsáveis por todos os serviços relacionados ao lar? Ao longo dos séculos, as sociedades que se formaram sob um sistema patriarcal naturalizaram os papéis de gênero, que determinaram espaços e funções para homens e mulheres. Assim, mulheres acabaram condicionadas ao espaço privado, e sobre elas recaíram todas as responsabilidades domésticas. A reprodução dos padrões patriarcais é milenar, mas com o surgimento dos movimentos feministas, outros lugares passaram a ser reivindicados na esfera pública e esse acesso tem sido ampliado. Porém, a responsabilidade pelos trabalhos do lar continua sendo quase que exclusivamente das mulheres, que acumulam duplas ou triplas jornadas de trabalho para dar conta de algo criado e imposto a elas. MULHERES NÃO NASCEM COM UM “DOM NATURAL” AS QUESTÕES DO LAR, ISSO É UMA INVENÇÃO PATRIARCAL. Não há justificativas para que mulheres continuem sendo as únicas responsáveis pelos afazeres domésticos! Limpar a própria sujeira, cozinhar a própria comida, são atividades de ADULTOS FUNCIONAIS.;['legenda_47', 'bra_cyber'];BRASIL.docx;DOCX Original;;;;
Brasil_0048;Brasil;“Isso que chamam de amor é trabalho não pago” - Silvia Federici Te ensinaram que por nascer mulher você tinha algumas missões pré-determinadas: cuidar, cozinhar, limpar, lavar, servir, parir, educar, passar... Para a autora Silvia Federicci “o trabalho doméstico é o mais importante da sociedade, pois dá origem aos trabalhadores, e sem eles, não há trabalho”. Assim fica mais fácil de entender o motivo do estabelecimento dessas missões de vida impostas as mulheres e o quanto isso se interliga com a própria estrutura do sistema capitalista. Deram um tom místico ao trabalho doméstico exercido pelas mulheres, fizeram que acreditassem que esse trabalho é afeto e cuidado, para exercer controle sobre a reprodução de novos trabalhadores aptos a girar a roda capitalista.;['legenda_48', 'bra_cyber'];BRASIL.docx;DOCX Original;;;;
Brasil_0049;Brasil;Texto importante: Foi só a mexicana Damia entrar no #BBB23 que a gente assistiu ao maior exemplo de como mulheres são tratadas como pedaço de carne. Ela foi definitivamente cercada. Guimê e Sapato disputaram quem colocaria Damia em uma pior situação de assédio. Um tocou o corpo da mulher de todas as formas que conseguiu, e não parou mesmo diante dos alertas de outras mulheres. Outro, usou a força para segura-la em um beijo que ela não quis, em abraços e carinhos que ela não teve condições de negar. Guimê, casado, expõe a esposa Lexa, aqui fora, ao constrangimento de lidar com uma responsabilidade que não é dela, com a culpabilização por ter confiado em um homem que estaria cercado por câmeras e mesmo assim não se intimidou ao assediar. Mais uma mulher. Nós sabemos que não haverá expulsão por assédio, assim como não houve por racismo e intolerância religiosa. Mas fica a reflexão sobre as consequências dessas reproduções criminosas em cadeia nacional. As vezes parece que o BBB é um espaço com “licença” para o cometimento de crimes.;['legenda_49', '#BBB23', 'bra_cyber'];BRASIL.docx;DOCX Original;;;;
